docno,recency_score
-4046930296313012736,1643920910.0
-1363240183719098052,1663857259.0
6959193932328652044,1713777000.0
-6986253778952648864,1447174620.0
-5387425338643819609,1353623924.0
-136663856543654590,1643563202.0
-5155407536756473926,1406128209.0
-2257261858870863729,1560132508.0
-5245858827037413899,1353623468.0
-1599351513715266075,1714069304.0
-2777931737597647210,1712166811.0
6725393623391887964,1643338409.0
5059519988813207904,1528448400.0
1763874999914941705,1703058984.0
542760742979322453,1367722679.0
-2874592012344017676,1608719070.0
-5678374024609380480,1636030401.0
7274694952999742597,1628880764.0
-4853995585326452909,1642667228.0
-1137902087944227551,1608719070.0
-3721778581486769124,1409173146.0
8359647555187361454,1409172848.0
8250236227807071630,1409209444.0
-6194830464448909102,1574182072.0
1105133892574461438,1510900055.0
-164620850521064663,1528204125.0
-4498557182190386973,1641957866.0
-8712087607520337606,1642665835.0
4070810072325487893,1572636458.0
2876074687887439343,1416375265.0
7158002662581174975,1530618797.0
-5923695371132040842,1713977568.0
1473281235004268303,1409171621.0
-5634781660562516212,1353620737.0
-9104807930970373571,1353623705.0
7745851902332480635,1353015480.0
-8068508072287100487,1353623006.0
-3451609015907596282,1510739330.0
850855547837654449,1406128266.0
2205056801092013278,1353620729.0
-2174237250598201982,1642665835.0
-3402899152001156223,1572591659.0
3115396292353989318,1353623954.0
-8668624328186045467,1524754129.0
232891763610441439,1353616435.0
-1762882833640108430,1713908361.0
3123157560770575399,1416375265.0
1701196720771395401,1416375265.0
3004401046506098310,1352381566.0
-6727356219324085816,1406128215.0
5353967435084885921,1690370856.0
-4736638750427738791,1396428851.0
7958659354799908538,1416375265.0
-8598035785822989779,1353621202.0
-4258898611073863158,1691137677.0
-7358985474641769123,1515598161.0
4407119041344607564,1524582039.0
7019975043424438255,1689418374.0
7034597232463011362,1560275277.0
8446392582292471383,1353620705.0
-90060698296122411,1396430192.0
-8831209296814745741,1353620782.0
-1821888980489588634,1572636458.0
-8459114120045942621,1572636458.0
-5323549221292054439,1711102591.0
938196954969618842,1353620670.0
8360058034004390204,1405750267.0
-7086585764798019948,1642665835.0
-5138687223047163818,1396424974.0
1664067736963269250,1353620567.0
1025647189764892399,1427300329.0
4452296620857210464,1353558441.0
-4402623321321197751,1558707391.0
716816590484716204,1499269573.0
8951364917793818478,1689700987.0
-2716976759710361311,1704956280.0
5833170326413102602,1353621145.0
4523596457221030296,1688371316.0
5644279769860141044,1512205200.0
7680329444069557041,1466779268.0
-2674758176143501473,1405750267.0
-4339225349314295775,1353620647.0
8860340141611220096,1711016630.0
3543949440040125064,1421850420.0
-1677048764619047830,1353620590.0
2539683479663206880,1642643590.0
-7607469396449573574,1641923358.0
2401962591140323552,1421862720.0
6982876708707335583,1421777760.0
1904583544929758994,1499269573.0
-8584406970369860294,1447955284.0
-8841200096114192865,1409171553.0
-8755506539787031958,1396428811.0
-9148289614635173060,1640114682.0
-3394986270582870627,1353621015.0
-9213294092867848402,1353620595.0
-7604982257692773324,1409172255.0
3909665590365567489,1396424777.0
-4927869440269135702,1640499677.0
6393786184040434658,1641526517.0
-6056154784086916968,1409171571.0
4021959020718666640,1353620989.0
7780812576558783416,1499269573.0
-7843240001748913120,1396424780.0
-8802918940291090470,1353620390.0
-3521184519044432734,1409172266.0
7049106389099265530,1409171569.0
9013054540739194011,1353558039.0
3404438055118474868,1447955284.0
-4841796065737721267,1640114682.0
7977587330223633880,1353620482.0
5931468786605598942,1353550615.0
-2584126361293351895,1464300860.0
5414098718829469002,1641491616.0
-1523431725156464608,1641526517.0
-9075055248951758486,1447760792.0
992617750210584372,1377608395.0
8432819906836931310,1463821200.0
-9058473678870440707,1353620314.0
-8565831962178211218,1640114682.0
2583518352131572508,1704990957.0
-322782880634756746,1353620361.0
1872059123837815911,1422104100.0
2654607153544669005,1710880909.0
-90977717396750510,1704727530.0
5245128100779826840,1464295465.0
-6336067407537181689,1639659868.0
1717605718506884405,1609790727.0
-2195753177134250761,1446723779.0
-1215143765744109217,1462991382.0
5544146956306388310,1628615399.0
4702385626794727625,1447702547.0
-3742027327509466254,1608910453.0
-2283836647498946585,1434473805.0
-4468632628272245425,1462383161.0
-2826224744167432935,1586953553.0
5200034427015928919,1447682156.0
-7289133371398207025,1448291424.0
1378190177389989819,1433477286.0
-7444893841754298109,1415980573.0
3107880910432708632,1717350120.0
-3030400536943296201,1409171569.0
3074659858888978241,1353621162.0
1093183518573545637,1586953553.0
8667200818247865156,1586953553.0
8458094708483944910,1448291424.0
-4715309519215878385,1406116089.0
-2545853126811759051,1406128322.0
6921193098875326624,1433477286.0
13918382682862829,1415980573.0
3766850036855821531,1675968300.0
-6047958981677000343,1353557331.0
521976615586958948,1415980573.0
3722110857863237837,1353557800.0
-4811879664392846032,1586258673.0
2608050930293677250,1353620334.0
-3892537645485215481,1586403948.0
7571276400419990815,1747502280.0
-8496454536463332200,1428745418.0
-3700201487481426024,1412879131.0
-1693128113638827561,1687523358.0
4636038270668766637,1353625756.0
-5027488120556216089,1353556640.0
3617318609151236414,1586715621.0
8493734579283842155,1353552386.0
-268649505796733815,1507380525.0
-4006392283875676564,1586318015.0
8339860235241210552,1353625184.0
-8954411134365903900,1417111152.0
-4331934154564525772,1353624293.0
-8144218435836879639,1409208234.0
-2560093923629724139,1412879131.0
6029142242848320479,1353557229.0
6615281800672205984,1676819880.0
5655922158263365381,1586715621.0
-320822807648651529,1353623088.0
-5055730117427450830,1405939756.0
46410807368752950,1353625868.0
-4543808800911871379,1412328360.0
4863903242664297437,1507380525.0
-317189157190785520,1424959980.0
7912943938569588923,1425211140.0
-2233179659951413176,1417111152.0
-4087254639973195693,1396425055.0
-2504594157438044185,1353625419.0
3674871923128830694,1682586060.0
3556463296451110373,1412879131.0
-197947918279232541,1585393432.0
6254660358092418911,1405939903.0
8325736178016261574,1580962074.0
3636384286173861177,1692699780.0
1574271587087846073,1353625860.0
-7068910576834024403,1409173196.0
1890755728757168941,1353623310.0
4001620145281148711,1417111152.0
-2326309346895081760,1401904074.0
-3491492973194046365,1708348826.0
-6832951523677712733,1707422402.0
-9082409474982901687,1711440060.0
3339218032802779110,1419876000.0
-6110978927110636137,1396428823.0
4258589103276236854,1353625396.0
7548523703484803573,1585562679.0
709066116475541575,1353625812.0
-7435526278876596973,1660733386.0
5492603589111451749,1586318015.0
-7831651210327622622,1579255377.0
-3139574993149476347,1685031060.0
-6473132622712285300,1580325045.0
-5894256880774649632,1708368900.0
-1869453957127667180,1401296629.0
1201735798788212353,1685555931.0
-3966790216066725071,1401884493.0
3680885927694438337,1704686708.0
4648624305126484819,1708088026.0
7597910418665083425,1657770012.0
-4822149849719022761,1401904074.0
-3683895482074597392,1579072364.0
-3361663220257283733,1353625469.0
963291959489302828,1405939893.0
-8985424215636392169,1684589700.0
-3475574471895991719,1570863902.0
3894860721443940966,1655567603.0
6070675349748664848,1683374395.0
-7862729521704108533,1353625410.0
-3759353766976835583,1716141600.0
-2129672039395870656,1706431034.0
-5353425873014337738,1409173177.0
5472531403394964524,1405939892.0
-7956973971073834830,1704906927.0
2761682666290136339,1652804025.0
-544103847004678766,1401207778.0
4735104259055072805,1706881364.0
-1185582284798200968,1353625378.0
7877689156609774302,1683130623.0
-7033181091031856280,1353625470.0
-1917793031518075182,1353625087.0
1521119641743080130,1683309401.0
-8032814162728430377,1401813955.0
-1804430223207111287,1401281774.0
7582324461113149871,1707816420.0
6071110808530357911,1634735220.0
573425901886096545,1734182238.0
788019507095305383,1697711400.0
-5794128112523385358,1353625167.0
8954399194247158348,1353625352.0
-4360906193529023586,1405939886.0
2414708484640119921,1699977088.0
-8270487121306527827,1706391266.0
-1393024141205824716,1570255237.0
20643375700986225,1400739061.0
-1880659756575116379,1406128347.0
1060710252007492029,1353625344.0
7969899655901820018,1570536948.0
7669414995679719594,1400777034.0
1529836687715311244,1409172870.0
8606457369984458628,1409172621.0
739644927646340433,1353625259.0
3284323016622211856,1353625227.0
7849245009094457511,1396425021.0
-7522177469946293923,1733999171.0
-5254632732736419764,1570189229.0
3193655031304546829,1409172861.0
1838776518940594355,1353623620.0
1151661759090484893,1406128339.0
-2134519544970244999,1399568938.0
-4739915655147210981,1353623413.0
-3226734324585234460,1353623519.0
-3438911250150855240,1353625195.0
-2824466322525237068,1406129877.0
-5783697441749726562,1570336753.0
2383597026104634429,1570120103.0
-3746695511133704619,1570536948.0
-4932295106712200183,1697368140.0
-6043259418177718166,1681869770.0
6548943524006112756,1689517972.0
-6557360054042004749,1383321983.0
2064940230267573304,1569831157.0
8093377104915528301,1701838856.0
8832219335574590097,1682885283.0
4683774936598451326,1680523569.0
-6465128502225088108,1353625097.0
-6430171738614403269,1353624826.0
7035025054344083109,1396424931.0
-548702322767557539,1353623284.0
-3784100852608878035,1353624974.0
-67836114295429671,1569631161.0
330680346638195281,1569936587.0
-442675532407260632,1452712740.0
2808847651134727868,1570012749.0
1797562988742443224,1710935220.0
968391957896561868,1406128305.0
-1411155677130580269,1724165760.0
1194447108940256877,1383248456.0
-1584494889327144663,1561561341.0
4351617209737635161,1353625476.0
4080557155547919283,1405939900.0
4125216365487424207,1353625395.0
494414167065536104,1458156780.0
1950704009288617797,1569599924.0
3563390430017740496,1569521387.0
-6611977878611696314,1353622883.0
-1352117044448119502,1353622891.0
-7390955116900046638,1725804000.0
-6980930027075894668,1728842580.0
1516736081003602594,1353623010.0
49472228303291166,1570012749.0
-1838990252219278966,1736175600.0
-172286882016527104,1353473396.0
-2151077277881930809,1383228857.0
6591269946200613508,1552388379.0
-8848479794882783627,1569063787.0
-6959348005246515839,1406128296.0
-7651872687620817609,1406129879.0
-8855122381837258099,1644944094.0
3079385438805526470,1698419410.0
-118010250980642647,1474732740.0
7050343175673920351,1353622765.0
-5887247182859483563,1353622062.0
3519244399940194633,1733729760.0
5652508156395018613,1353622776.0
1099490786440260168,1569577740.0
1330532947472076428,1559559442.0
2087950315236292217,1353625325.0
-649822505209274326,1676565735.0
-3132099567960270221,1353625745.0
-7193813947617501883,1353622838.0
-4135390926396216723,1551596626.0
-5570965776089751695,1525364202.0
2555033165381417854,1353625741.0
757869936130414811,1353624632.0
1993615247350403902,1569040410.0
7343034283321595733,1569471150.0
8415324439096287079,1705784220.0
7980154290345382310,1474624200.0
-7764898999196696311,1555291219.0
-2056483667373586803,1550605025.0
-2341330892024596948,1524506096.0
3425589956409502241,1522301613.0
6854415234795957486,1644923253.0
4760356825232137248,1680158774.0
1980051828336040867,1568925973.0
2124738435635045784,1643822099.0
3925654537996954652,1656260322.0
5944116942085271559,1353622273.0
3754947536215596028,1569353633.0
-2864295870222207000,1615392000.0
-5218960702910657598,1405939768.0
-7451913713895322844,1704725765.0
-1100042902044444467,1410082920.0
2871775163593991499,1554669176.0
56310795213673494,1533280932.0
4844465649287002570,1680202167.0
-373510132706584850,1409172898.0
7144323717430302558,1353624530.0
1366322895048826827,1646149590.0
6543609911177424854,1438430557.0
6799570910023485177,1721312703.0
-1305630070563825061,1409809188.0
6227026163194737634,1364895044.0
5873172737409330246,1353624596.0
-3342941521684289394,1644948301.0
4657914913271820963,1521578355.0
-3889080142903626910,1521650719.0
910908337367029217,1387540617.0
8687107618187884881,1353622181.0
-5759206468012956097,1598376023.0
-2082143520293154588,1396374706.0
5929802631010696756,1665254520.0
7057604911345293716,1552357698.0
5860362183863106247,1538558817.0
9147297454766387073,1645987073.0
1536073722678973511,1396428861.0
736014840686984158,1353624522.0
478004164083622107,1594289173.0
-794771785096748187,1353623414.0
-8088347832820154845,1353624285.0
7413973678329382791,1519005407.0
-2108884435435112138,1669057020.0
-3072488781929106386,1511429399.0
1064372869452070873,1521575405.0
-6446717774227269335,1386797827.0
6762078818811811228,1385731983.0
8155323505244443551,1385056923.0
-4269154904841124854,1409172886.0
-389055823556576999,1353624361.0
-7228908149686409630,1387219024.0
-4175674304107758787,1518838227.0
4180523984430738231,1521507145.0
-5989862615501493638,1551720639.0
5875046391260476108,1353619841.0
-8339295641693149994,1538554639.0
159991222428195761,1511429399.0
2527160960411075387,1353625289.0
4631688114548352911,1511429399.0
-8410107048947797502,1271210400.0
-2779875254207475087,1515105926.0
3662631344400367124,1353620438.0
-5475025344300790258,1353623427.0
3631054535498002654,1551076291.0
8480290492356140409,1406128241.0
8564405045948468646,1353292279.0
4399540079675765943,1551361126.0
-115598632809797982,1409208807.0
-5720739984881622572,1409172881.0
-7463071782497740945,1406128220.0
-1530961457184083298,1548419402.0
1317045375719075290,1405945331.0
-4947420599145518402,1353627055.0
-4663382668625237564,1519210868.0
-5995352443087464690,1511370192.0
-7113485875789730168,1679308500.0
-1162484987259873816,1663663980.0
191220128116932287,1668013200.0
9091044158250377876,1241665166.0
7731495806250190426,1406120729.0
1390617146937268753,1353625796.0
-8830873073321607005,1550173780.0
7551972960575165785,1670007600.0
-8142819491910693857,1606605358.0
1381424808890175093,1551349735.0
-7475696169016269075,1541572882.0
-5114089103291687409,1385046874.0
-9036553210585487786,1470239591.0
-4050309558235001479,1668020340.0
8817545189247867682,1364833600.0
-1781290001405281587,1467638735.0
-8675490114517464098,1456520901.0
8919530695945112321,1384968486.0
8978008329216106867,1385999415.0
-374425594675686221,1511293738.0
6021670687844347943,1547574070.0
134563723793527892,1551345043.0
21007744413491541,1541497388.0
-3948420876558960132,1386617379.0
1797334723346413054,1659545760.0
-8903129048331738518,1444305513.0
-6593292160506231403,1668508440.0
-2591293879120091170,1398327758.0
-4581040461516556233,1544217091.0
1927138197985939473,1409166252.0
4702563586600210975,1537461465.0
-5534786984600707265,1722881460.0
-8867512566142741167,1385042782.0
9219811895801859305,1654106100.0
-1612527467148755856,1540613073.0
250071209337681475,1432820654.0
-2612026414549892174,1539159745.0
-5542692594868792885,1668884520.0
-546628670541610921,1507183459.0
-8722365252097327212,1385081247.0
4366499720540063977,1241183573.0
4641749322237886248,1405878460.0
6284808039737399709,1385645599.0
6230725067901851027,1540581914.0
8556769526836201719,1432820654.0
-2302890517885358743,1231274788.0
3411784339895591413,1422312861.0
-3255266052235611582,1232244386.0
6619339887116488272,1461864748.0
2680679656325827663,1456136821.0
3548782450250562416,1328291424.0
5267112265537853981,1383502252.0
-3915416213589553651,1353760312.0
-6150824445938103980,1231007114.0
277433052591243157,1437756971.0
7223487952772763122,1433424543.0
7218970855455569904,1232071787.0
3621441568536425868,1353263581.0
-2831483122261941118,1385547061.0
-3214320094658165423,1446582525.0
-1238249657474974706,1231424108.0
-5182516028655989393,1353261011.0
5228185557671179126,1231157611.0
-3854316367176422059,1231253496.0
8226168829067581821,1232073879.0
4808357906066598350,1433192021.0
-7886580345863058578,1656942000.0
2994278560809606372,1528747527.0
-4527231516054458433,1353626470.0
-613829063771110448,1497457923.0
8621896492521849852,1432928318.0
3438019215620295944,1507183459.0
-1091349411318637401,1479412049.0
8558633620093039687,1506092412.0
-6527173621734175722,1657048380.0
2370972662377705820,1470185571.0
8579729714602846037,1423768162.0
-1381940290029917414,1384747896.0
8404911370019614832,1436269620.0
-7818201818407130708,1646903040.0
6869818646886494777,1677403920.0
6184396251452446037,1504676651.0
5030836182831808689,1384790017.0
9130431673402998415,1385324969.0
1791073658063269059,1409169468.0
3631630442925096049,1406120104.0
598998126447672444,1423576730.0
272824510746291502,1423757359.0
2369338348548142368,1385416049.0
4801258734052169392,1353264136.0
-1355090004566985300,1498787860.0
-4764140416520469766,1423751506.0
6538963504478747917,1423759286.0
4355981501157785116,1365485501.0
8585763592796153947,1423494655.0
-861831698251710067,1676301420.0
7745622536025098570,1353572308.0
-7181645797038285654,1353585205.0
778027716179113198,1411684824.0
-985962548210213083,1353572318.0
6989863034853896714,1681657200.0
-7018054060752049113,1366062092.0
-4653230382526416225,1387787185.0
-3587962235912438810,1740407948.0
-4490725068103962496,1518005436.0
501926400392638431,1517992111.0
125664360592027368,1507183459.0
7715159987458754181,1400252280.0
6811303840290867449,1353249979.0
2471290016529699766,1409175465.0
-3676694609390272823,1409171379.0
-5493911381400133142,1353579069.0
-3672459332341767208,1505235528.0
-8810793505217112243,1422620899.0
1727145222377003605,1355312694.0
-7720805581782600005,1418738724.0
4370703572522014159,1353368304.0
5298221452717419700,1446587641.0
-4583620794408842247,1424536164.0
1078426475563832173,1422435937.0
-8730676648791825430,1740652340.0
-6676824143299589049,1396360644.0
349906135282627528,1353459665.0
711024667773015348,1427704330.0
-1763162516126550629,1504676651.0
-5042369201754182982,1422496682.0
-7597481964722453457,1710170562.0
4021589660063395455,1485182586.0
6970017156697488791,1511939895.0
3941022622086846169,1423741508.0
-7621063926720927365,1385312503.0
4176428921346212423,1740373026.0
-557545216101240595,1517898474.0
-3319802536530935708,1504545288.0
-3529667896939754229,1504676651.0
-1160230857619489768,1475583414.0
165413336696658461,1511939895.0
-3648892994642588025,1514776909.0
-7097572001060034046,1502460910.0
2233424349252953533,1504463637.0
-4249498829276494027,1430312340.0
-3757318085776307843,1360591772.0
4364131729716465006,1358552485.0
-8031493703120123047,1422445810.0
8755799388472187737,1422462083.0
-5517237437823821611,1425144766.0
2415635567849215165,1360312263.0
-1738877515050462791,1474955960.0
6055461994580190176,1673182080.0
-7063521957836737377,1409174022.0
6294233471558743767,1385978604.0
6353612770900113849,1674994020.0
-4162870830442687370,1653056628.0
-2719521799175620784,1710098198.0
5008840642114234743,1422292090.0
3619197935229792958,1511200910.0
-1905499017439025270,1430822040.0
2168873679796951641,1507650662.0
6729776765994111696,1731993594.0
-3379071835483563062,1502344207.0
548235430412002196,1729626844.0
2593537433326730903,1502460910.0
-1271026020544819139,1652181593.0
-2328991463934501929,1652797226.0
-3216823508731780710,1674399060.0
6708031870575126395,1686991584.0
-6985586750889366597,1474867409.0
-5214560772995410588,1685555100.0
-1759648833952248332,1511064239.0
5650864941185715916,1505847838.0
-8974417169585688107,1707462907.0
-2647439854163939553,1502460910.0
913766286471139656,1353574387.0
-8353064277083718664,1421742960.0
-2979827384970229855,1501696215.0
-5633742647085657081,1429559280.0
1015248850053895478,1704628500.0
-7780969639781852013,1708765744.0
3975162802050387088,1474112651.0
772077961464515900,1684065960.0
8405626995789366158,1709834408.0
5816819236250701545,1502235480.0
-5463297069900636670,1505832462.0
672701712381233524,1430751180.0
-4267673395306357915,1731839690.0
6019733265351656676,1693747920.0
4651989917319716135,1682372937.0
6962605130532668423,1474867409.0
-3063040258949464481,1493908703.0
221609580232786886,1683047454.0
2685868259728254145,1708518728.0
6550729591786521875,1546861965.0
-7270283331014519859,1474112651.0
1038814131851610695,1501961885.0
6150642101300745830,1681863773.0
7868379938599885550,1709834417.0
3511852245993272665,1456234409.0
-7999967612059426797,1505832462.0
-6433919925408372686,1505832462.0
-7090120954117432628,1537290742.0
-3612325245273143366,1493377348.0
-3234797453995705819,1537917456.0
2446815665907244203,1530178664.0
4214482933741368356,1544687529.0
-6962240466996061867,1544530020.0
-8078271002049737377,1473771798.0
8475129762426981354,1474112651.0
1965814350879363733,1544529844.0
3921720147268260808,1544540681.0
-2259537831776796778,1544610899.0
-7220058146776464402,1523023744.0
-3068638401584960205,1487330106.0
-5182818144363245669,1488543698.0
8064590130715582022,1544721691.0
-5993150860754027748,1544745360.0
-7051624520506615208,1686020400.0
2645540966100950290,1705598174.0
8450481814581221975,1505463711.0
-3956202898446994367,1499104388.0
6708190929034479072,1544559495.0
2613454293037399422,1695569940.0
8117881953100704719,1709791303.0
-2857066814693118991,1730987175.0
-575459514377337593,1505756264.0
-1166971110601900510,1505752449.0
-9052368357393218252,1395660960.0
6199040082259923756,1677572825.0
-2826089846482784311,1708319453.0
122673640727628997,1470147099.0
1813386255869837184,1544694695.0
4540704260852756413,1410539880.0
7782164784393814340,1488453339.0
2652411237555089677,1687791420.0
1831816191895907212,1473728706.0
-2584673884509930354,1487211119.0
-6803835413766644678,1544009333.0
6288348503718422103,1473771798.0
4363530712840724650,1504421779.0
5519845757596688750,1719477900.0
-276830631058560260,1745853120.0
-8017773294313471784,1487236534.0
6617873807131086923,1470159320.0
5057506468075624818,1488262283.0
-4841902407150958172,1504542317.0
7585014209415695064,1487349498.0
-31075597068413122,1473771798.0
1011381452358025259,1407266760.0
4751411039183696845,1407936600.0
7397804065838598722,1487040259.0
1541450135110199879,1542303281.0
-2588920149998061465,1542350442.0
1094985816534046105,1469870996.0
7257674430091480496,1687511220.0
-4988368510879152350,1473728706.0
-3719012264944717786,1473728706.0
6746748156693143358,1470119323.0
1507933697927632327,1470120656.0
-2695213413868660570,1746374340.0
1458198180167524447,1470140405.0
4490711342671827778,1709395832.0
-123502912779793344,1542326134.0
3929358292533725046,1503426476.0
1793131507791668715,1542305184.0
-3698201739883447926,1498739511.0
3020250167260997858,1469788705.0
3761992280933106875,1416391680.0
-3496842837732713422,1499272233.0
-1215692753465347045,1469788605.0
1500564158558305971,1504075136.0
-6787353180309118822,1489158486.0
-9075991629437403617,1489559335.0
80618712369941907,1501303744.0
-113096890601843538,1502822621.0
-4869501031625203690,1496721858.0
5526958068598809176,1699895288.0
2793239921067561721,1689609291.0
8790893664791306656,1504042851.0
-1731752497008885517,1488370149.0
7696873994648984427,1430129040.0
-3753909150698446664,1462947124.0
-7493178933617859499,1681834500.0
-2934622093349882847,1708373643.0
-80003901651309038,1502756596.0
-7865190070209725553,1408861298.0
2379262242197348417,1730238683.0
-790700345200966048,1685984403.0
2429323655205677937,1502822621.0
-5999821610435108758,1707362465.0
1617254587029657247,1707375668.0
-7325908734195785460,1687292812.0
4009376580635389094,1590947520.0
162658831184146090,1488370149.0
-8668058333998300816,1488370149.0
790788615451299424,1469870798.0
5346696801411151201,1469870893.0
-6798434661730210454,1469870973.0
9203690855991354150,1467281640.0
7490219282746348904,1408805945.0
-3064546799562254706,1706623842.0
3441397329116492298,1583319132.0
-7310180094944474874,1469788667.0
-8665969916706538042,1446585096.0
111103816285682298,1457087917.0
-1767463143049173282,1709217756.0
2016533090756642460,1715176002.0
-3942027355531458873,1743352728.0
7634144819326976345,1748083646.0
-9193901931592353432,1750259958.0
7509377545105242605,1502492887.0
-7250290778273843429,1408725308.0
-757122940278884563,1682778526.0
3025872841381744902,1663869445.0
-4288073173397181550,1428435900.0
4950795883685487903,1746016830.0
5622089913950419585,1737880819.0
43941424556121336,1502534686.0
-3176597791002859745,1502822621.0
7859721590781182708,1680889423.0
-8913387313391344920,1501202881.0
-4714586178581869126,1682511028.0
-1771066691320361493,1695800185.0
4428038635300250909,1724866377.0
8221151284372426438,1682082555.0
2950761340958698544,1408690966.0
4255357330048525684,1692250768.0
8953282544828364533,1733645273.0
-5942072476609308364,1408686974.0
-823835190739136351,1502266396.0
-7501316254599807601,1736867942.0
-2061198818846265045,1408725308.0
-7794138249513004755,1501075433.0
-3170879160303966338,1681754160.0
8976743707618448641,1408587176.0
-3785611886583123861,1408579693.0
1857833205636013016,1472053082.0
429273263206369187,1416910015.0
2417952083682846067,1408404974.0
-3520724990559858027,1499459228.0
-6732908188484964140,1408504640.0
8874066607248542945,1721382974.0
4935701834795313165,1717748876.0
4337836290128920383,1407601223.0
4825934806636512590,1430323800.0
6156537457314208006,1709812695.0
-8748971481594691931,1732722395.0
1568750784709772945,1416910015.0
4745927719681799319,1688561357.0
-5007101358890270475,1667675265.0
-2969366083535972895,1408274144.0
-3255783651199931697,1657479180.0
-504010265854176476,1499473383.0
-7214326372422549374,1408523785.0
2069694365668899269,1681844220.0
6982134622518369369,1407517423.0
2549340421387495631,1414688160.0
-6598526203129876234,1431420360.0
-3002540220666502540,1407569146.0
-8660492824094465297,1683111180.0
-6327072292803861575,1408174525.0
7568177053285151054,1491568995.0
8966050589267191956,1469685164.0
6416298781914858545,1469612463.0
2640312778623733680,1469111568.0
4537279448392756895,1469514853.0
-2765707424654219301,1469609627.0
-6141696231805991107,1431595200.0
2410296479594960716,1499107553.0
-693374583358294299,1399922700.0
-5631373660716121158,1469192687.0
-839164878466362357,1469119642.0
-1537335361637057892,1469366172.0
-5997478190938241708,1405777834.0
-6332295620523381345,1406480568.0
-8210922815581036726,1469025423.0
-1515798842495237117,1683048300.0
5161251826429350314,1654191811.0
6573855449194470903,1408112935.0
-3500966316768638557,1491556962.0
1509424642798930916,1469014546.0
-2151394633104215030,1469120734.0
-6224397243532083396,1469171973.0
-6441410134368270425,1469366179.0
962334133499042450,1469121391.0
2406598428170259178,1491410860.0
-1870047367186041579,1469014338.0
8366550696954824424,1465900709.0
9036058150475641153,1491535253.0
9221717930784973355,1468993193.0
8724554492515986858,1404573074.0
1114446187497418724,1404540717.0
-7562886387558739512,1716454700.0
2855915650787420165,1729596920.0
7845916476273376449,1469120701.0
-1584581523937489836,1466179558.0
-1572095899634492169,1469012904.0
2900417384150955421,1468933579.0
2864343931431556511,1468918850.0
53834990754643312,1413393408.0
8799761450014298347,1469120716.0
-2048698616382289142,1466421035.0
8201870710018319412,1491410860.0
-7428393541759788667,1466434423.0
8368959995144827084,1468918913.0
-4673772720542291010,1606129194.0
-6455896070480285115,1491519974.0
1684317309751310221,1404338400.0
-4884738776836308079,1656594387.0
-2209695069864296137,1646661606.0
-7156919648457694015,1586445377.0
8408490051979023759,1655214689.0
2119275392407530790,1744646760.0
-2619625665939927798,1491410860.0
-8811187487062694101,1553623239.0
8016195534824866869,1568260606.0
-3857478115692678648,1685556180.0
-9024178300595554937,1468852887.0
4403872974793752892,1468853185.0
3237357729730981533,1468917418.0
-7839545140313348523,1413287573.0
1021460312530869551,1472105722.0
5136365919618000922,1671621251.0
-4936092236044768217,1491373831.0
7492470928460973100,1729575756.0
8424094493499868531,1624809097.0
6246221823895316274,1402401036.0
7798196862996958150,1728524309.0
-4929912965386075474,1402478662.0
7277614927319973726,1705562620.0
-7225665455741535699,1239718874.0
-1932805577347697146,1732775234.0
-7762125543798703497,1413205556.0
6133074247584103321,1413273451.0
-8161389070141690159,1729511862.0
398877548379232262,1491345032.0
-9129594800225003817,1491330629.0
6121718956012532213,1689062717.0
4085030491739481284,1465392754.0
-9154455861134158329,1465365081.0
-5198364949326263699,1402423259.0
-4122736147617334844,1717835948.0
1368537883221469460,1732454161.0
-2467510465166683193,1724176815.0
8201181661191239628,1413090628.0
-8349624846901421348,1413221403.0
6790111500977874182,1731525401.0
4560782337287479739,1490908264.0
124194009638340741,1491330629.0
9028826342424019487,1687228676.0
-7367919496385087797,1446586546.0
-3471617274349498644,1398831799.0
7388123297393310148,1413047226.0
4406785261099408583,1701923060.0
-1832948333587620358,1412725083.0
-2887642374499861473,1468597140.0
1818490523875157441,1468852869.0
-4377431119364075728,1490893677.0
332720740021094679,1460798761.0
1153563227707736572,1388681462.0
8845700139991781820,1690825080.0
3328765389413550253,1465281930.0
308007185313594264,1446585096.0
6750840893133502603,1465195083.0
-1275498002603496497,1464166495.0
-6276734845768131178,1463553804.0
-7197794597732471658,1462933413.0
3084549319726146538,1743242880.0
-6989852287447071932,1413030521.0
-8868399508220943483,1413914040.0
2247734141560576964,1464589754.0
9029285185050394218,1464889896.0
-7058610225909249170,1456760664.0
6018163531686885340,1412742409.0
2472540976661530408,1412940302.0
-3023044840344902892,1568832480.0
-1849722436920866641,1464942277.0
-8065697805593296762,1460798761.0
2778215067583038793,1463559146.0
-264709684964417807,1461789799.0
-8727555235087226096,1741364040.0
8017619630915637357,1464571324.0
3850381903659539312,1388071170.0
-3353589380604018304,1743696420.0
-7493205678850894678,1464416856.0
-4809083768325495718,1446583377.0
2652199986560005564,1416319020.0
3052469869637079741,1412860571.0
1130613529422530849,1456685596.0
3820221425137541794,1566725460.0
2134866163009888951,1464787666.0
7155648322602530976,1464903109.0
1834458843136738171,1702045778.0
8861181428532681724,1412680620.0
-3109706066850219703,1731489180.0
3567486236319770431,1412901615.0
8559331745620808913,1741169700.0
915249218947019449,1698170675.0
-994410893007208327,1576076864.0
2244735183915424336,1464976191.0
